,Year,GP,Driver,Team,Points
340,2018,17,Max Verstappen,Red Bull Racing,25.0
341,2018,17,Sebastian Vettel,Ferrari,18.0
342,2018,17,Kimi Räikkönen,Ferrari,15.0
343,2018,17,Lewis Hamilton,Mercedes,12.0
344,2018,17,Valtteri Bottas,Mercedes,10.0
345,2018,17,Nico Hulkenberg,Renault,8.0
346,2018,17,Charles Leclerc,Sauber,6.0
347,2018,17,Stoffel Vandoorne,McLaren,4.0
348,2018,17,Marcus Ericsson,Sauber,2.0
349,2018,17,Pierre Gasly,Toro Rosso,1.0
350,2018,17,Esteban Ocon,Racing Point,0.0
351,2018,17,Lance Stroll,Williams,0.0
352,2018,17,Sergey Sirotkin,Williams,0.0
353,2018,17,Brendon Hartley,Toro Rosso,0.0
354,2018,17,Kevin Magnussen,Haas F1 Team,0.0
355,2018,17,Romain Grosjean,Haas F1 Team,0.0
356,2018,17,Daniel Ricciardo,Red Bull Racing,0.0
357,2018,17,Sergio Perez,Racing Point,0.0
358,2018,17,Carlos Sainz,Renault,0.0
359,2018,17,Fernando Alonso,McLaren,0.0
360,2018,18,Lewis Hamilton,Mercedes,25.0
361,2018,18,Max Verstappen,Red Bull Racing,18.0
362,2018,18,Kimi Räikkönen,Ferrari,15.0
363,2018,18,Daniel Ricciardo,Red Bull Racing,12.0
364,2018,18,Valtteri Bottas,Mercedes,10.0
365,2018,18,Sebastian Vettel,Ferrari,8.0
366,2018,18,Charles Leclerc,Sauber,6.0
367,2018,18,Romain Grosjean,Haas F1 Team,4.0
368,2018,18,Kevin Magnussen,Haas F1 Team,2.0
369,2018,18,Sergio Perez,Racing Point,1.0
370,2018,18,Brendon Hartley,Toro Rosso,0.0
371,2018,18,Carlos Sainz,Renault,0.0
372,2018,18,Pierre Gasly,Toro Rosso,0.0
373,2018,18,Stoffel Vandoorne,McLaren,0.0
374,2018,18,Esteban Ocon,Racing Point,0.0
375,2018,18,Sergey Sirotkin,Williams,0.0
376,2018,18,Fernando Alonso,McLaren,0.0
377,2018,18,Lance Stroll,Williams,0.0
378,2018,18,Nico Hulkenberg,Renault,0.0
379,2018,18,Marcus Ericsson,Sauber,0.0
380,2018,19,Lewis Hamilton,Mercedes,25.0
381,2018,19,Sebastian Vettel,Ferrari,18.0
382,2018,19,Max Verstappen,Red Bull Racing,15.0
383,2018,19,Daniel Ricciardo,Red Bull Racing,12.0
384,2018,19,Valtteri Bottas,Mercedes,10.0
385,2018,19,Carlos Sainz,Renault,8.0
386,2018,19,Charles Leclerc,Sauber,6.0
387,2018,19,Sergio Perez,Racing Point,4.0
388,2018,19,Romain Grosjean,Haas F1 Team,2.0
389,2018,19,Kevin Magnussen,Haas F1 Team,1.0
390,2018,19,Fernando Alonso,McLaren,0.0
391,2018,19,Brendon Hartley,Toro Rosso,0.0
392,2018,19,Lance Stroll,Williams,0.0
393,2018,19,Stoffel Vandoorne,McLaren,0.0
394,2018,19,Sergey Sirotkin,Williams,0.0
395,2018,19,Pierre Gasly,Toro Rosso,0.0
396,2018,19,Esteban Ocon,Racing Point,0.0
397,2018,19,Marcus Ericsson,Sauber,0.0
398,2018,19,Kimi Räikkönen,Ferrari,0.0
399,2018,19,Nico Hulkenberg,Renault,0.0
